# id	match	title	trigger	strength	summary	source
id	match	title	trigger	strength	summary	source
lora_wan_wan2_2_eddy大佬_lightx2v_elite_it2v_animate_face	wan2.2_eddy大佬_lightx2v_elite_it2v_animate_face|wan/wan2.2_eddy大佬_lightx2v_elite_it2v_animate_face	Wan 加速/蒸馏		1.0	Wan 视频 LoRA：wan2.2 eddy大佬 lightx2v elite it2v animate face。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/wan2.2_eddy大佬_lightx2v_elite_it2v_animate_face.safetensors
lora_wan_wan2_2_face_complete_distilled	wan2.2_face_complete_distilled|wan/wan2.2_face_complete_distilled	Wan 加速/蒸馏		1.0	Wan 视频 LoRA：wan2.2 face complete distilled。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/wan2.2_face_complete_distilled.safetensors
lora_wan_wan2_2_high_noise_smartphonesnapshotphotoreality_v3_by_ai_characters	WAN2.2_high_Noise_SmartphoneSnapshotPhotoReality_v3_by-AI_Characters|wan/WAN2.2_high_Noise_SmartphoneSnapshotPhotoReality_v3_by-AI_Characters	Wan 写实增强		1.0	Wan 视频 LoRA：WAN2.2 high Noise SmartphoneSnapshotPhotoReality v3 by AI Characters。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/WAN2.2_high_Noise_SmartphoneSnapshotPhotoReality_v3_by-AI_Characters.safetensors
lora_wan_wan2_2_i2v_a14b_high_noise_lora_rank64_lightx2v_4step_1022	wan2.2_i2v_A14b_high_noise_lora_rank64_lightx2v_4step_1022|wan/wan2.2_i2v_A14b_high_noise_lora_rank64_lightx2v_4step_1022	Wan 加速/蒸馏		1.0	Wan 视频 LoRA：wan2.2 i2v A14b high noise lora rank64 lightx2v 4step 1022。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/wan2.2_i2v_A14b_high_noise_lora_rank64_lightx2v_4step_1022.safetensors
lora_wan_wan2_2_i2v_a14b_low_noise_lora_rank64_lightx2v_4step_1022	wan2.2_i2v_A14b_low_noise_lora_rank64_lightx2v_4step_1022|wan/wan2.2_i2v_A14b_low_noise_lora_rank64_lightx2v_4step_1022	Wan 加速/蒸馏		1.0	Wan 视频 LoRA：wan2.2 i2v A14b low noise lora rank64 lightx2v 4step 1022。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/wan2.2_i2v_A14b_low_noise_lora_rank64_lightx2v_4step_1022.safetensors
lora_wan_wan2_2_i2v_lightx2v_4steps_lora_v1_high_noise	wan2.2_i2v_lightx2v_4steps_lora_v1_high_noise|wan/wan2.2_i2v_lightx2v_4steps_lora_v1_high_noise	Wan 加速/蒸馏		1.0	Wan 视频 LoRA：wan2.2 i2v lightx2v 4steps lora v1 high noise。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/wan2.2_i2v_lightx2v_4steps_lora_v1_high_noise.safetensors
lora_wan_wan2_2_i2v_lightx2v_4steps_lora_v1_low_noise	wan2.2_i2v_lightx2v_4steps_lora_v1_low_noise|wan/wan2.2_i2v_lightx2v_4steps_lora_v1_low_noise	Wan 加速/蒸馏		1.0	Wan 视频 LoRA：wan2.2 i2v lightx2v 4steps lora v1 low noise。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/wan2.2_i2v_lightx2v_4steps_lora_v1_low_noise.safetensors
lora_wan_wan2_2_low_noise_smartphonesnapshotphotoreality_v3_by_ai_characters	WAN2.2_low_Noise_SmartphoneSnapshotPhotoReality_v3_by-AI_Characters|wan/WAN2.2_low_Noise_SmartphoneSnapshotPhotoReality_v3_by-AI_Characters	Wan 写实增强		1.0	Wan 视频 LoRA：WAN2.2 low Noise SmartphoneSnapshotPhotoReality v3 by AI Characters。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/WAN2.2_low_Noise_SmartphoneSnapshotPhotoReality_v3_by-AI_Characters.safetensors
lora_wan_wan2_2_mocap_fullbodycopy_ed	Wan2.2_MoCap_fullbodyCOPY_ED|wan/Wan2.2_MoCap_fullbodyCOPY_ED	Wan 运动/光影		1.0	Wan 视频 LoRA：Wan2.2 MoCap fullbodyCOPY ED。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/Wan2.2_MoCap_fullbodyCOPY_ED.safetensors
lora_wan_wan2_2_t2v_a14b_high_noise_lora_rank64_lightx2v_4step_1217	wan2.2_t2v_A14b_high_noise_lora_rank64_lightx2v_4step_1217|wan/wan2.2_t2v_A14b_high_noise_lora_rank64_lightx2v_4step_1217	Wan 加速/蒸馏		1.0	Wan 视频 LoRA：wan2.2 t2v A14b high noise lora rank64 lightx2v 4step 1217。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/wan2.2_t2v_A14b_high_noise_lora_rank64_lightx2v_4step_1217.safetensors
lora_wan_wan2_2_t2v_a14b_low_noise_lora_rank64_lightx2v_4step_1217	wan2.2_t2v_A14b_low_noise_lora_rank64_lightx2v_4step_1217|wan/wan2.2_t2v_A14b_low_noise_lora_rank64_lightx2v_4step_1217	Wan 加速/蒸馏		1.0	Wan 视频 LoRA：wan2.2 t2v A14b low noise lora rank64 lightx2v 4step 1217。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/wan2.2_t2v_A14b_low_noise_lora_rank64_lightx2v_4step_1217.safetensors
lora_wan_wan2_2_t2v_lightx2v_4steps_lora_v1_1_high_noise	wan2.2_t2v_lightx2v_4steps_lora_v1.1_high_noise|wan/wan2.2_t2v_lightx2v_4steps_lora_v1.1_high_noise	Wan 加速/蒸馏		1.0	Wan 视频 LoRA：wan2.2 t2v lightx2v 4steps lora v1.1 high noise。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/wan2.2_t2v_lightx2v_4steps_lora_v1.1_high_noise.safetensors
lora_wan_wan2_2_t2v_lightx2v_4steps_lora_v1_1_low_noise	wan2.2_t2v_lightx2v_4steps_lora_v1.1_low_noise|wan/wan2.2_t2v_lightx2v_4steps_lora_v1.1_low_noise	Wan 加速/蒸馏		1.0	Wan 视频 LoRA：wan2.2 t2v lightx2v 4steps lora v1.1 low noise。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/wan2.2_t2v_lightx2v_4steps_lora_v1.1_low_noise.safetensors
lora_wan_wan2_2_ti2v_5b_gydboy	wan2.2_TI2V_5B_GYDBOY|wan/wan2.2_TI2V_5B_GYDBOY	Wan GYDBOY		1.0	Wan 视频 LoRA：wan2.2 TI2V 5B GYDBOY。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/wan2.2_TI2V_5B_GYDBOY.safetensors
lora_wan_wan21_i2v_14b_lightx2v_cfg_step_distill_lora_rank64	Wan21_I2V_14B_lightx2v_cfg_step_distill_lora_rank64|wan/Wan21_I2V_14B_lightx2v_cfg_step_distill_lora_rank64	Wan 加速/蒸馏		1.0	Wan 视频 LoRA：Wan21 I2V 14B lightx2v cfg step distill lora rank64。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/Wan21_I2V_14B_lightx2v_cfg_step_distill_lora_rank64.safetensors
lora_wan_wan21_pusav1_lora_14b_rank512_bf16	Wan21_PusaV1_LoRA_14B_rank512_bf16|wan/Wan21_PusaV1_LoRA_14B_rank512_bf16	Wan 视频 LoRA		1.0	Wan 视频 LoRA：Wan21 PusaV1 LoRA 14B rank512 bf16。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/Wan21_PusaV1_LoRA_14B_rank512_bf16.safetensors
lora_wan_wan21_t2v_14b_lightx2v_cfg_step_distill_lora_rank32	Wan21_T2V_14B_lightx2v_cfg_step_distill_lora_rank32|wan/Wan21_T2V_14B_lightx2v_cfg_step_distill_lora_rank32	Wan 加速/蒸馏		1.0	Wan 视频 LoRA：Wan21 T2V 14B lightx2v cfg step distill lora rank32。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/Wan21_T2V_14B_lightx2v_cfg_step_distill_lora_rank32.safetensors
lora_wan_wan22_combo_qo_ipref_noprefix_ed	wan22_combo_qo_ipref_noprefix_ED|wan/wan22_combo_qo_ipref_noprefix_ED	Wan 视频 LoRA		1.0	Wan 视频 LoRA：wan22 combo qo ipref noprefix ED。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/wan22_combo_qo_ipref_noprefix_ED.safetensors
lora_wan_wan22_pusav1_lora_high_resized_dynamic_avg_rank_98_bf16	Wan22_PusaV1_lora_HIGH_resized_dynamic_avg_rank_98_bf16|wan/Wan22_PusaV1_lora_HIGH_resized_dynamic_avg_rank_98_bf16	Wan 视频 LoRA		1.0	Wan 视频 LoRA：Wan22 PusaV1 lora HIGH resized dynamic avg rank 98 bf16。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/Wan22_PusaV1_lora_HIGH_resized_dynamic_avg_rank_98_bf16.safetensors
lora_wan_wan22_pusav1_lora_low_resized_dynamic_avg_rank_98_bf16	Wan22_PusaV1_lora_LOW_resized_dynamic_avg_rank_98_bf16|wan/Wan22_PusaV1_lora_LOW_resized_dynamic_avg_rank_98_bf16	Wan 视频 LoRA		1.0	Wan 视频 LoRA：Wan22 PusaV1 lora LOW resized dynamic avg rank 98 bf16。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/Wan22_PusaV1_lora_LOW_resized_dynamic_avg_rank_98_bf16.safetensors
lora_wan_wan2_1_fantasyportrait_fp16	Wan2_1_FantasyPortrait_fp16|wan/Wan2_1_FantasyPortrait_fp16	Wan 人物/角色		1.0	Wan 视频 LoRA：Wan2 1 FantasyPortrait fp16。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/Wan2_1_FantasyPortrait_fp16.safetensors
lora_wan_wanalpha_lightx2v_t2v_14b_cfg_step_distill_v2_lora_rank256_bf16	WANALPHA_lightx2v_T2V_14B_cfg_step_distill_v2_lora_rank256_bf16|wan/WANALPHA_lightx2v_T2V_14B_cfg_step_distill_v2_lora_rank256_bf16	Wan 加速/蒸馏		1.0	Wan 视频 LoRA：WANALPHA lightx2v T2V 14B cfg step distill v2 lora rank256 bf16。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/WANALPHA_lightx2v_T2V_14B_cfg_step_distill_v2_lora_rank256_bf16.safetensors
lora_wan_wananimate_relight_lora_fp16	WanAnimate_relight_lora_fp16|wan/WanAnimate_relight_lora_fp16	Wan 运动/光影		1.0	Wan 视频 LoRA：WanAnimate relight lora fp16。适合对应模型族的风格、角色、编辑或增强工作流。	local:wan/WanAnimate_relight_lora_fp16.safetensors
lora_zimage_77_foundfootage	77_foundfootage|Zimage/77_foundfootage	Z-Image LoRA		1.0	Z-Image LoRA：77 foundfootage。适合对应模型族的风格、角色、编辑或增强工作流。	local:Zimage/77_foundfootage.safetensors
lora_zimage_consistent_char_min_park_z_image	consistent_char_min_park_z_image|Zimage/consistent_char_min_park_z_image	Z-Image LoRA		1.0	Z-Image LoRA：consistent char min park z image。适合对应模型族的风格、角色、编辑或增强工作流。	local:Zimage/consistent_char_min_park_z_image.safetensors
lora_zimage_kook_qwen_2512_真实幻想	Kook_Qwen_2512_真实幻想|Zimage/Kook_Qwen_2512_真实幻想	Z-Image LoRA		1.0	Z-Image LoRA：Kook Qwen 2512 真实幻想。适合对应模型族的风格、角色、编辑或增强工作流。	local:Zimage/Kook_Qwen_2512_真实幻想.safetensors
lora_zimage_kook_qwen_真实幻想v2	Kook_Qwen_真实幻想V2|Zimage/Kook_Qwen_真实幻想V2	Z-Image LoRA		1.0	Z-Image LoRA：Kook Qwen 真实幻想V2。适合对应模型族的风格、角色、编辑或增强工作流。	local:Zimage/Kook_Qwen_真实幻想V2.safetensors
lora_zimage_kook_zimage_瑶光_真实感_强度0_4到0_8	Kook_Zimage_瑶光_真实感_强度0.4到0.8|Zimage/Kook_Zimage_瑶光_真实感_强度0.4到0.8	Z-Image LoRA		0.4	Z-Image LoRA：Kook Zimage 瑶光 真实感 强度0.4到0.8。适合对应模型族的风格、角色、编辑或增强工作流。	local:Zimage/Kook_Zimage_瑶光_真实感_强度0.4到0.8.safetensors
lora_zimage_kook_zimage_真实幻想_turbo	Kook_Zimage_真实幻想_Turbo|Zimage/Kook_Zimage_真实幻想_Turbo	Z-Image 加速/蒸馏		1.0	Z-Image LoRA：Kook Zimage 真实幻想 Turbo。适合对应模型族的风格、角色、编辑或增强工作流。	local:Zimage/Kook_Zimage_真实幻想_Turbo.safetensors
lora_zimage_ultraface_female_77_c2_ae	UltraFace%20female%2077%C2%AE|Zimage/UltraFace%20female%2077%C2%AE	Z-Image 人物/角色		1.0	Z-Image LoRA：UltraFace female 77。适合对应模型族的风格、角色、编辑或增强工作流。	local:Zimage/UltraFace%20female%2077%C2%AE.safetensors
lora_zimage_z_image_fun_lora_distill_8_steps_2603_comfyui	Z-Image-Fun-Lora-Distill-8-Steps-2603-ComfyUI|Zimage/Z-Image-Fun-Lora-Distill-8-Steps-2603-ComfyUI	Z-Image 加速/蒸馏		1.0	Z-Image LoRA：Z Image Fun Lora Distill 8 Steps 2603 ComfyUI。适合对应模型族的风格、角色、编辑或增强工作流。	local:Zimage/Z-Image-Fun-Lora-Distill-8-Steps-2603-ComfyUI.safetensors
lora_zimage_z_image_turbo_childrens_drawings	z_image_turbo_childrens_drawings|Zimage/z_image_turbo_childrens_drawings	Z-Image 加速/蒸馏		1.0	Z-Image LoRA：z image turbo childrens drawings。适合对应模型族的风格、角色、编辑或增强工作流。	local:Zimage/z_image_turbo_childrens_drawings.safetensors
lora_zimage_zit_sda_v1_加速	zit_sda_v1_加速|Zimage/zit_sda_v1_加速	Z-Image LoRA		1.0	Z-Image LoRA：zit sda v1 加速。适合对应模型族的风格、角色、编辑或增强工作流。	local:Zimage/zit_sda_v1_加速.safetensors
lora_zimage_gydboy	zimage_gydboy|zimage_gydboy	Z-Image GYDBOY		1.0	Z-Image LoRA：zimage gydboy。适合对应模型族的风格、角色、编辑或增强工作流。	local:zimage_gydboy.safetensors
